"omschrijving,status,underscore,discipline,underscore2,hoofdgroep,underscore3,object,underscore4,subobject01,underscore5,subobject02,underscore6,subobject03,underscore7,subobject04,underscore8,subobject05,streepje,bewerking,streepje2,schaal,aobject,sobject,laagnaam,lw_b,kl_b,kl_b_a,kl_b_gd,kl_b_gn,kl_b_v,lt_b,lw_n,kl_n,kl_n_a,kl_n_gd,kl_n_gn,kl_n_v,lt_n,lw_v,kl_v,kl_v_a,kl_v_gd,kl_v_gn,kl_v_v,lt_v,lw_t,kl_t,kl_t_a,kl_t_gd,kl_t_gn,kl_t_v,lt_t,vrkl_kort,vrkl_lang,id_nummer,kind_van,objectURI,kind_vanURI"
"SWA_RIOOLPUT_OVERSTORTPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,OVERSTORTPUT,_,,_,,_,,-,,-,,,SRI-PUT_OVERSTORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9820f1f1-6022-42b0-bc13-eb61afb6dc28,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_OVERSTORTPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,OVERSTORTPUT,_,,_,,_,,-,,-,,,B-SRI-PUT_OVERSTORT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9820f1f1-6022-42b0-bc13-eb61afb6dc28,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_BLINDEPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,BLINDEPUT,_,,_,,_,,-,,-,,,V-SRI-PUT_BLINDEPUT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9c366fd7-8a39-481e-a62f-1cd62905c7d1,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_BLINDEPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,BLINDEPUT,_,,_,,_,,-,,-,,,SRI-PUT_BLINDEPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9c366fd7-8a39-481e-a62f-1cd62905c7d1,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_BLINDEPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,BLINDEPUT,_,,_,,_,,-,,-,,,SRI-PUT_BLINDEPUT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9c366fd7-8a39-481e-a62f-1cd62905c7d1,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_AFDEKPLAAT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,AFDEKPLAAT,_,,_,,_,,-,,-,,,V-SRI-PUT_AFDEKPLAAT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ec2e27b7-e4bf-49d2-b6e0-e1ae0176cc9f,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_AFDEKPLAAT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,AFDEKPLAAT,_,,_,,_,,-,,-,,,SRI-PUT_AFDEKPLAAT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ec2e27b7-e4bf-49d2-b6e0-e1ae0176cc9f,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_STUWPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,STUWPUT,_,,_,,_,,-,,-,,,SRI-PUT_STUWPUT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2827984a-8823-4105-aaa9-524b956317da,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_STUWPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,STUWPUT,_,,_,,_,,-,,-,,,SRI-PUT_STUWPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2827984a-8823-4105-aaa9-524b956317da,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_STUWPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,STUWPUT,_,,_,,_,,-,,-,,,V-SRI-PUT_STUWPUT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/2827984a-8823-4105-aaa9-524b956317da,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_INSPECTIEPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,INSPECTIEPUT,_,,_,,_,,-,,-,,,SRI-PUT_HWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/42f4c360-b3d9-4905-ac3f-431956511bcf,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_INSPECTIEPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,INSPECTIEPUT,_,,_,,_,,-,,-,,,SRI-PUT_SWA-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/42f4c360-b3d9-4905-ac3f-431956511bcf,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_BETON,,_,,_,RI,_,SWA,_,RIOOLPUT,_,BETON,_,,_,,_,,-,,-,,,B-SRI-PUT_BETON-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/336383cd-7f43-4266-975d-51eafe7a5856,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_BETON,,_,,_,RI,_,SWA,_,RIOOLPUT,_,BETON,_,,_,,_,,-,,-,,,SRI-PUT_BETON-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/336383cd-7f43-4266-975d-51eafe7a5856,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_BETON,,_,,_,RI,_,SWA,_,RIOOLPUT,_,BETON,_,,_,,_,,-,,-,,,V-SRI-PUT_BETON-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/336383cd-7f43-4266-975d-51eafe7a5856,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_BETON,,_,,_,RI,_,SWA,_,RIOOLPUT,_,BETON,_,,_,,_,,-,,-,,,SRI-PUT_BETON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/336383cd-7f43-4266-975d-51eafe7a5856,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_POMPPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,POMPPUT,_,,_,,_,,-,,-,,,B-SRI-PUT_POMPPUT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9186bf17-bbd7-4a4e-b1e3-ae5a0bfc2126,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_POMPPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,POMPPUT,_,,_,,_,,-,,-,,,V-SRI-PUT_POMPPUT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9186bf17-bbd7-4a4e-b1e3-ae5a0bfc2126,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_POMPPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,POMPPUT,_,,_,,_,,-,,-,,,SRI-PUT_POMPPUT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9186bf17-bbd7-4a4e-b1e3-ae5a0bfc2126,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_POMPPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,POMPPUT,_,,_,,_,,-,,-,,,SRI-PUT_POMPPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/9186bf17-bbd7-4a4e-b1e3-ae5a0bfc2126,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_KUNSTSTOF,,_,,_,RI,_,SWA,_,RIOOLPUT,_,KUNSTSTOF,_,,_,,_,,-,,-,,,SRI-PUT_KUNSTSTOF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/009c5abd-df14-40eb-9fbc-df52aa33571d,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_KUNSTSTOF,,_,,_,RI,_,SWA,_,RIOOLPUT,_,KUNSTSTOF,_,,_,,_,,-,,-,,,V-SRI-PUT_KUNSTSTOF-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/009c5abd-df14-40eb-9fbc-df52aa33571d,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_KUNSTSTOF,,_,,_,RI,_,SWA,_,RIOOLPUT,_,KUNSTSTOF,_,,_,,_,,-,,-,,,B-SRI-PUT_KUNSTSTOF-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/009c5abd-df14-40eb-9fbc-df52aa33571d,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_KUNSTSTOF,,_,,_,RI,_,SWA,_,RIOOLPUT,_,KUNSTSTOF,_,,_,,_,,-,,-,,,SRI-PUT_KUNSTSTOF-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/009c5abd-df14-40eb-9fbc-df52aa33571d,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_METSELWERK,,_,,_,RI,_,SWA,_,RIOOLPUT,_,METSELWERK,_,,_,,_,,-,,-,,,V-SRI-PUT_METSELWERK-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ed3afa33-433a-4761-9233-430c6e9cfebf,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_METSELWERK,,_,,_,RI,_,SWA,_,RIOOLPUT,_,METSELWERK,_,,_,,_,,-,,-,,,B-SRI-PUT_METSELWERK-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ed3afa33-433a-4761-9233-430c6e9cfebf,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_METSELWERK,,_,,_,RI,_,SWA,_,RIOOLPUT,_,METSELWERK,_,,_,,_,,-,,-,,,SRI-PUT_METSELWERK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ed3afa33-433a-4761-9233-430c6e9cfebf,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_METSELWERK,,_,,_,RI,_,SWA,_,RIOOLPUT,_,METSELWERK,_,,_,,_,,-,,-,,,SRI-PUT_METSELWERK-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/ed3afa33-433a-4761-9233-430c6e9cfebf,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_KRUISINGSPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,KRUISINGSPUT,_,,_,,_,,-,,-,,,SRI-PUT_KRUISPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4b0ab67f-0657-47f6-a8f5-69802293ba00,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_KRUISINGSPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,KRUISINGSPUT,_,,_,,_,,-,,-,,,V-SRI-PUT_KRUISPUT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4b0ab67f-0657-47f6-a8f5-69802293ba00,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_KRUISINGSPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,KRUISINGSPUT,_,,_,,_,,-,,-,,,SRI-PUT_KRUISPUT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/4b0ab67f-0657-47f6-a8f5-69802293ba00,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_KOPPELPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,KOPPELPUT,_,,_,,_,,-,,-,,,SRI-PUT_KOPPELPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/132919b6-fa88-4d80-90f3-2c245a49f2fb,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_KOPPELPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,KOPPELPUT,_,,_,,_,,-,,-,,,V-SRI-PUT_KOPPELPUT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/132919b6-fa88-4d80-90f3-2c245a49f2fb,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_KOPPELPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,KOPPELPUT,_,,_,,_,,-,,-,,,SRI-PUT_KOPPELPUT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/132919b6-fa88-4d80-90f3-2c245a49f2fb,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_RIOOLPUT_KOPPELPUT,,_,,_,RI,_,SWA,_,RIOOLPUT,_,KOPPELPUT,_,,_,,_,,-,,-,,,B-SRI-PUT_KOPPELPUT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/132919b6-fa88-4d80-90f3-2c245a49f2fb,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/514f9052-c53c-482a-a9ee-8ecb07480d77"
"SWA_KOLK_STRAATKOLK,,_,,_,RI,_,SWA,_,KOLK,_,STRAATKOLK,_,,_,,_,,-,,-,,,V-SRI-KOLK_STRAAT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ca383e1-5f4c-4bb1-8ee4-c69488948ad4,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_STRAATKOLK,,_,,_,RI,_,SWA,_,KOLK,_,STRAATKOLK,_,,_,,_,,-,,-,,,SRI-KOLK_STRAAT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ca383e1-5f4c-4bb1-8ee4-c69488948ad4,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_STRAATKOLK,,_,,_,RI,_,SWA,_,KOLK,_,STRAATKOLK,_,,_,,_,,-,,-,,,SRI-KOLK_STRAAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ca383e1-5f4c-4bb1-8ee4-c69488948ad4,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_STRAATKOLK,,_,,_,RI,_,SWA,_,KOLK,_,STRAATKOLK,_,,_,,_,,-,,-,,,B-SRI-KOLK_STRAAT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/7ca383e1-5f4c-4bb1-8ee4-c69488948ad4,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_RWSKOLK,,_,,_,RI,_,SWA,_,KOLK,_,RWSKOLK,_,,_,,_,,-,,-,,,SRI-KOLK_RWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/86809536-e3b3-4bef-acb3-0419d72b4a8e,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_RWSKOLK,,_,,_,RI,_,SWA,_,KOLK,_,RWSKOLK,_,,_,,_,,-,,-,,,B-SRI-KOLK_RWS-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/86809536-e3b3-4bef-acb3-0419d72b4a8e,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_RWSKOLK,,_,,_,RI,_,SWA,_,KOLK,_,RWSKOLK,_,,_,,_,,-,,-,,,V-SRI-KOLK_RWS-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/86809536-e3b3-4bef-acb3-0419d72b4a8e,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_RWSKOLK,,_,,_,RI,_,SWA,_,KOLK,_,RWSKOLK,_,,_,,_,,-,,-,,,SRI-KOLK_RWS-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/86809536-e3b3-4bef-acb3-0419d72b4a8e,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_TROTTOIRKOLK,,_,,_,RI,_,SWA,_,KOLK,_,TROTTOIRKOLK,_,,_,,_,,-,,-,,,B-SRI-KOLK_TROTTOIR-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/349b82de-d5c8-4c74-9e5e-e27a69cfcb56,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_TROTTOIRKOLK,,_,,_,RI,_,SWA,_,KOLK,_,TROTTOIRKOLK,_,,_,,_,,-,,-,,,SRI-KOLK_TROTTOIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/349b82de-d5c8-4c74-9e5e-e27a69cfcb56,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_TROTTOIRKOLK,,_,,_,RI,_,SWA,_,KOLK,_,TROTTOIRKOLK,_,,_,,_,,-,,-,,,SRI-KOLK_TROTTOIR-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/349b82de-d5c8-4c74-9e5e-e27a69cfcb56,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_TROTTOIRKOLK,,_,,_,RI,_,SWA,_,KOLK,_,TROTTOIRKOLK,_,,_,,_,,-,,-,,,V-SRI-KOLK_TROTTOIR-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/349b82de-d5c8-4c74-9e5e-e27a69cfcb56,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_INFILTRATIE,,_,,_,RI,_,SWA,_,KOLK,_,INFILTRATIE,_,,_,,_,,-,,-,,,SRI-KOLK_IFILTR-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/72fbc613-1501-4b88-8f80-f89b2c5f63d6,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_INFILTRATIE,,_,,_,RI,_,SWA,_,KOLK,_,INFILTRATIE,_,,_,,_,,-,,-,,,SRI-KOLK_IFILTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/72fbc613-1501-4b88-8f80-f89b2c5f63d6,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_INFILTRATIE,,_,,_,RI,_,SWA,_,KOLK,_,INFILTRATIE,_,,_,,_,,-,,-,,,V-SRI-KOLK_IFILTR-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/72fbc613-1501-4b88-8f80-f89b2c5f63d6,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_INFILTRATIE,,_,,_,RI,_,SWA,_,KOLK,_,INFILTRATIE,_,,_,,_,,-,,-,,,B-SRI-KOLK_IFILTR-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/72fbc613-1501-4b88-8f80-f89b2c5f63d6,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_COMBIKOLK,,_,,_,RI,_,SWA,_,KOLK,_,COMBIKOLK,_,,_,,_,,-,,-,,,SRI-KOLK_COMBINATIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/14ad93d8-f7ae-4f74-9406-8437f2dd176f,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_COMBIKOLK,,_,,_,RI,_,SWA,_,KOLK,_,COMBIKOLK,_,,_,,_,,-,,-,,,SRI-KOLK_COMBINATIE-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/14ad93d8-f7ae-4f74-9406-8437f2dd176f,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_COMBIKOLK,,_,,_,RI,_,SWA,_,KOLK,_,COMBIKOLK,_,,_,,_,,-,,-,,,V-SRI-KOLK_COMBINATIE-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/14ad93d8-f7ae-4f74-9406-8437f2dd176f,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_KOLK_COMBIKOLK,,_,,_,RI,_,SWA,_,KOLK,_,COMBIKOLK,_,,_,,_,,-,,-,,,B-SRI-KOLK_COMBINATIE-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/14ad93d8-f7ae-4f74-9406-8437f2dd176f,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/94946c2f-0e3e-4ef7-90ba-7cf5f0d7747e"
"SWA_AANSLUITPUT_ONTSTOPPINGSPUT,,_,,_,RI,_,SWA,_,AANSLUITPUT,_,ONTSTOPPINGSPUT,_,,_,,_,,-,,-,,,SRI-PUT_ONTSTOPPINGSPUT-SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/27e5a473-5f3e-452c-b0d7-f8e4395f0083,http://hub.laces.tech/digitalbuildingdata/nlcs/test/test/d55a7b77-77a1-48b4-a5c3-6caf66513e89"
